Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Data_Type,Measure,Year,Month,Quarter,Month_Name,Previous_Value,Growth_Rate,Category,demographic_type,demographic_field
UK_TOTAL,United Kingdom,2017 Oct,2017-10-01,15427.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,10,4,October,36609.0,-57.86,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Oct,2017-10-01,132.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,10,4,October,15427.0,-99.14,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Oct,2017-10-01,123.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,10,4,October,132.0,-6.82,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,49793.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,123.0,40382.11,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,140308.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,49793.0,181.78,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,110473.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,140308.0,-21.26,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,80561.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,110473.0,-27.08,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,61625.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,80561.0,-23.51,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,50458.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,61625.0,-18.12,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,52048.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,50458.0,3.15,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,48751.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,52048.0,-6.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,38835.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,48751.0,-20.34,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,17132.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,38835.0,-55.89,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,155.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,17132.0,-99.1,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Nov,2017-11-01,139.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,11,4,November,155.0,-10.32,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,50491.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,139.0,36224.46,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,144138.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,50491.0,185.47,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,117307.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,144138.0,-18.61,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,86570.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,117307.0,-26.2,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,66910.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,86570.0,-22.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,54616.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,66910.0,-18.37,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,56459.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,54616.0,3.37,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,53033.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,56459.0,-6.07,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,42552.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,53033.0,-19.76,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,19786.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,42552.0,-53.5,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,170.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,19786.0,-99.14,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2017 Dec,2017-12-01,159.0,people_demographic,,V_F_UC_CASELOAD_FULL,2017,12,4,December,170.0,-6.47,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,49232.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,159.0,30863.52,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,145092.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,49232.0,194.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,121456.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,145092.0,-16.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,91047.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,121456.0,-25.04,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,70474.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,91047.0,-22.6,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,57535.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,70474.0,-18.36,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,59465.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,57535.0,3.35,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,55960.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,59465.0,-5.89,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,45083.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,55960.0,-19.44,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,21978.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,45083.0,-51.25,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,202.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,21978.0,-99.08,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Jan,2018-01-01,178.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,1,1,January,202.0,-11.88,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,49198.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,178.0,27539.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,149356.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,49198.0,203.58,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,129096.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,149356.0,-13.56,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,98148.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,129096.0,-23.97,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,76391.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,98148.0,-22.17,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,62218.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,76391.0,-18.55,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,64098.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,62218.0,3.02,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,60238.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,64098.0,-6.02,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,48575.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,60238.0,-19.36,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,25339.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,48575.0,-47.84,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,261.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,25339.0,-98.97,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,208.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,2,1,February,261.0,-20.31,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,48687.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,208.0,23307.21,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,151792.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,48687.0,211.77,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,135209.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,151792.0,-10.92,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,104646.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,135209.0,-22.6,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,82031.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,104646.0,-21.61,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,66380.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,82031.0,-19.08,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,68150.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,66380.0,2.67,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,64178.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,68150.0,-5.83,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,51683.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,64178.0,-19.47,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,28361.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,51683.0,-45.13,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,276.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,28361.0,-99.03,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,235.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,3,1,March,276.0,-14.86,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,48372.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,235.0,20483.83,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,156129.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,48372.0,222.77,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,144052.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,156129.0,-7.74,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:3,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,114152.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,144052.0,-20.76,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:4,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,89367.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,114152.0,-21.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:5,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,72474.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,89367.0,-18.9,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:6,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,73813.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,72474.0,1.85,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:7,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,69073.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,73813.0,-6.42,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:8,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,56147.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,69073.0,-18.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,32384.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,56147.0,-42.32,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,320.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,32384.0,-99.01,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,273.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,4,2,April,320.0,-14.69,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 May,2018-05-01,48118.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,5,2,May,273.0,17525.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
UK_TOTAL,United Kingdom,2018 May,2018-05-01,159641.0,people_demographic,,V_F_UC_CASELOAD_FULL,2018,5,2,May,48118.0,231.77,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:2,Age (bands and single year),str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE
